com.noahsloan.atg_atg-resolver_1.0,org.apache.ivy_ivy
com.atlassian.xmlrpc_atlassian-xmlrpc-binder-testing_0.9,com.atlassian.xmlrpc_atlassian-xmlrpc-binder-support
com.atlassian.xmlrpc_atlassian-xmlrpc-binder-testing_0.9,com.atlassian.xmlrpc_atlassian-xmlrpc-binder-server
com.atlassian.xmlrpc_atlassian-xmlrpc-binder-testing_0.9,org.apache.xmlrpc_xmlrpc-common
com.atlassian.xmlrpc_atlassian-xmlrpc-binder-testing_0.9,org.apache.xmlrpc_xmlrpc-server
com.atlassian.xmlrpc_atlassian-xmlrpc-binder-testing_0.9,junit_junit
com.atlassian.xwork_atlassian-xwork-core_1.9,opensymphony_xwork
com.atlassian.xwork_atlassian-xwork-core_1.9,opensymphony_webwork
com.atlassian.xwork_atlassian-xwork-core_1.9,com.atlassian.profiling_atlassian-profiling
com.atlassian.xwork_atlassian-xwork-core_1.9,org.springframework_spring-dao
com.atlassian.xwork_atlassian-xwork-core_1.9,rome_rome
com.atlassian.xwork_atlassian-xwork-core_1.9,javax.servlet_servlet-api
com.atlassian.xwork_atlassian-xwork-core_1.9,log4j_log4j
com.atlassian.xwork_atlassian-xwork-core_1.9,junit_junit
com.atlassian.xwork_atlassian-xwork-core_1.9,jmock_jmock
com.atlassian.xwork_atlassian-xwork-core_1.5,opensymphony_xwork
com.atlassian.xwork_atlassian-xwork-core_1.5,opensymphony_webwork
com.atlassian.xwork_atlassian-xwork-core_1.5,com.atlassian.profiling_atlassian-profiling
com.atlassian.xwork_atlassian-xwork-core_1.5,org.springframework_spring-dao
com.atlassian.xwork_atlassian-xwork-core_1.5,rome_rome
com.atlassian.xwork_atlassian-xwork-core_1.5,javax.servlet_servlet-api
com.atlassian.xwork_atlassian-xwork-core_1.5,log4j_log4j
com.atlassian.xwork_atlassian-xwork-core_1.5,junit_junit
com.atlassian.xwork_atlassian-xwork-core_1.5,jmock_jmock
com.atlassian.xwork_atlassian-xwork-core_1.12,opensymphony_xwork
com.atlassian.xwork_atlassian-xwork-core_1.12,opensymphony_webwork
com.atlassian.xwork_atlassian-xwork-core_1.12,com.atlassian.profiling_atlassian-profiling
com.atlassian.xwork_atlassian-xwork-core_1.12,com.atlassian.security_atlassian-secure-random
com.atlassian.xwork_atlassian-xwork-core_1.12,org.springframework_spring-dao
com.atlassian.xwork_atlassian-xwork-core_1.12,rome_rome
com.atlassian.xwork_atlassian-xwork-core_1.12,javax.servlet_servlet-api
com.atlassian.xwork_atlassian-xwork-core_1.12,log4j_log4j
com.atlassian.xwork_atlassian-xwork-core_1.12,junit_junit
com.atlassian.xwork_atlassian-xwork-core_1.12,jmock_jmock
com.atlassian.xwork_atlassian-xwork-core_1.12,org.slf4j_slf4j-simple
com.atlassian.xwork_atlassian-xwork-core_1.11,opensymphony_xwork
com.atlassian.xwork_atlassian-xwork-core_1.11,opensymphony_webwork
com.atlassian.xwork_atlassian-xwork-core_1.11,com.atlassian.profiling_atlassian-profiling
com.atlassian.xwork_atlassian-xwork-core_1.11,com.atlassian.security_atlassian-secure-random
com.atlassian.xwork_atlassian-xwork-core_1.11,org.springframework_spring-dao
com.atlassian.xwork_atlassian-xwork-core_1.11,rome_rome
com.atlassian.xwork_atlassian-xwork-core_1.11,javax.servlet_servlet-api
com.atlassian.xwork_atlassian-xwork-core_1.11,log4j_log4j
com.atlassian.xwork_atlassian-xwork-core_1.11,junit_junit
com.atlassian.xwork_atlassian-xwork-core_1.11,jmock_jmock
com.atlassian.xwork_atlassian-xwork-core_1.11,org.slf4j_slf4j-simple
com.atlassian.xwork_atlassian-xwork-10_1.9,com.atlassian.xwork_atlassian-xwork-core
com.atlassian.xwork_atlassian-xwork-10_1.9,opensymphony_xwork
com.atlassian.xwork_atlassian-xwork-10_1.9,junit_junit
com.atlassian.xwork_atlassian-xwork-10_1.5,com.atlassian.xwork_atlassian-xwork-core
com.atlassian.xwork_atlassian-xwork-10_1.5,opensymphony_xwork
com.atlassian.xwork_atlassian-xwork-10_1.5,junit_junit
com.atlassian.xwork_atlassian-xwork-10_1.12,com.atlassian.xwork_atlassian-xwork-core
com.atlassian.xwork_atlassian-xwork-10_1.12,opensymphony_xwork
com.atlassian.xwork_atlassian-xwork-10_1.12,junit_junit
com.atlassian.xwork_atlassian-xwork-10_1.11,com.atlassian.xwork_atlassian-xwork-core
com.atlassian.xwork_atlassian-xwork-10_1.11,opensymphony_xwork
com.atlassian.xwork_atlassian-xwork-10_1.11,junit_junit
com.atlassian.xwork_atlassian-xwork_1.9,com.atlassian.xwork_atlassian-xwork-core
com.atlassian.xwork_atlassian-xwork_1.9,com.atlassian.xwork_atlassian-xwork-10
com.atlassian.xwork_atlassian-xwork_1.9,com.atlassian.xwork_atlassian-xwork-12
com.atlassian.xwork_atlassian-xwork_1.9,opensymphony_xwork
com.atlassian.xwork_atlassian-xwork_1.9,opensymphony_webwork
com.atlassian.xwork_atlassian-xwork_1.9,com.atlassian.profiling_atlassian-profiling
com.atlassian.xwork_atlassian-xwork_1.9,org.springframework_spring-dao
com.atlassian.xwork_atlassian-xwork_1.9,rome_rome
com.atlassian.xwork_atlassian-xwork_1.9,javax.servlet_servlet-api
com.atlassian.xwork_atlassian-xwork_1.9,log4j_log4j
com.atlassian.xwork_atlassian-xwork_1.9,junit_junit
com.atlassian.xwork_atlassian-xwork_1.9,jmock_jmock
com.atlassian.xwork_atlassian-xwork_1.5,com.atlassian.xwork_atlassian-xwork-core
com.atlassian.xwork_atlassian-xwork_1.5,com.atlassian.xwork_atlassian-xwork-10
com.atlassian.xwork_atlassian-xwork_1.5,com.atlassian.xwork_atlassian-xwork-12
com.atlassian.xwork_atlassian-xwork_1.5,opensymphony_xwork
com.atlassian.xwork_atlassian-xwork_1.5,opensymphony_webwork
com.atlassian.xwork_atlassian-xwork_1.5,com.atlassian.profiling_atlassian-profiling
com.atlassian.xwork_atlassian-xwork_1.5,org.springframework_spring-dao
com.atlassian.xwork_atlassian-xwork_1.5,rome_rome
com.atlassian.xwork_atlassian-xwork_1.5,javax.servlet_servlet-api
com.atlassian.xwork_atlassian-xwork_1.5,log4j_log4j
com.atlassian.xwork_atlassian-xwork_1.5,junit_junit
com.atlassian.xwork_atlassian-xwork_1.5,jmock_jmock
com.atlassian.xwork_atlassian-xwork_1.12,com.atlassian.xwork_atlassian-xwork-core
com.atlassian.xwork_atlassian-xwork_1.12,com.atlassian.xwork_atlassian-xwork-10
com.atlassian.xwork_atlassian-xwork_1.12,com.atlassian.xwork_atlassian-xwork-12
com.atlassian.xwork_atlassian-xwork_1.12,opensymphony_xwork
com.atlassian.xwork_atlassian-xwork_1.12,opensymphony_webwork
com.atlassian.xwork_atlassian-xwork_1.12,com.atlassian.profiling_atlassian-profiling
com.atlassian.xwork_atlassian-xwork_1.12,org.springframework_spring-dao
com.atlassian.xwork_atlassian-xwork_1.12,rome_rome
com.atlassian.xwork_atlassian-xwork_1.12,javax.servlet_servlet-api
com.atlassian.xwork_atlassian-xwork_1.12,log4j_log4j
com.atlassian.xwork_atlassian-xwork_1.12,junit_junit
com.atlassian.xwork_atlassian-xwork_1.12,jmock_jmock
com.atlassian.xwork_atlassian-xwork_1.11,com.atlassian.xwork_atlassian-xwork-core
com.atlassian.xwork_atlassian-xwork_1.11,com.atlassian.xwork_atlassian-xwork-10
com.atlassian.xwork_atlassian-xwork_1.11,com.atlassian.xwork_atlassian-xwork-12
com.atlassian.xwork_atlassian-xwork_1.11,opensymphony_xwork
com.atlassian.xwork_atlassian-xwork_1.11,opensymphony_webwork
com.atlassian.xwork_atlassian-xwork_1.11,com.atlassian.profiling_atlassian-profiling
com.atlassian.xwork_atlassian-xwork_1.11,org.springframework_spring-dao
com.atlassian.xwork_atlassian-xwork_1.11,rome_rome
com.atlassian.xwork_atlassian-xwork_1.11,javax.servlet_servlet-api
com.atlassian.xwork_atlassian-xwork_1.11,log4j_log4j
com.atlassian.xwork_atlassian-xwork_1.11,junit_junit
com.atlassian.xwork_atlassian-xwork_1.11,jmock_jmock
com.atlassian.xmlrpc_atlassian-xmlrpc-binder-support_0.11,com.atlassian.xmlrpc_atlassian-xmlrpc-binder-annotations
com.atlassian.xmlrpc_atlassian-xmlrpc-binder-support_0.11,org.apache.xmlrpc_xmlrpc-common
com.atlassian.xmlrpc_atlassian-xmlrpc-binder-support_0.11,xml-apis_xml-apis
com.atlassian.xmlrpc_atlassian-xmlrpc-binder-support_0.11,commons-beanutils_commons-beanutils
com.atlassian.xmlrpc_atlassian-xmlrpc-binder-support_0.11,commons-io_commons-io
com.atlassian.xmlrpc_atlassian-xmlrpc-binder-support_0.11,xerces_xercesImpl
com.atlassian.xmlrpc_atlassian-xmlrpc-binder-support_0.11,junit_junit
com.atlassian.xmlrpc_atlassian-xmlrpc-binder-server-spring_0.11,javax.servlet_servlet-api
com.atlassian.xmlrpc_atlassian-xmlrpc-binder-server-spring_0.11,org.springframework_spring-web
com.atlassian.xmlrpc_atlassian-xmlrpc-binder-server-spring_0.11,com.atlassian.xmlrpc_atlassian-xmlrpc-binder-server
com.atlassian.xmlrpc_atlassian-xmlrpc-binder-server-spring_0.11,com.atlassian.xmlrpc_atlassian-xmlrpc-binder-annotations
com.atlassian.xmlrpc_atlassian-xmlrpc-binder-server-spring_0.11,org.apache.xmlrpc_xmlrpc-server
com.atlassian.xmlrpc_atlassian-xmlrpc-binder-server-spring_0.11,org.springframework_spring-test
com.atlassian.xmlrpc_atlassian-xmlrpc-binder-server-spring_0.11,junit_junit
com.atlassian.xmlrpc_atlassian-xmlrpc-binder-server_0.11,com.atlassian.xmlrpc_atlassian-xmlrpc-binder-support
com.atlassian.xmlrpc_atlassian-xmlrpc-binder-server_0.11,com.atlassian.xmlrpc_atlassian-xmlrpc-binder-annotations
com.atlassian.xmlrpc_atlassian-xmlrpc-binder-server_0.11,org.apache.xmlrpc_xmlrpc-server
com.atlassian.xmlrpc_atlassian-xmlrpc-binder-server_0.11,commons-io_commons-io
com.atlassian.xmlrpc_atlassian-xmlrpc-binder-server_0.11,org.mortbay.jetty_jetty-servlet-tester
com.atlassian.xmlrpc_atlassian-xmlrpc-binder-server_0.11,junit_junit
com.atlassian.xmlrpc_atlassian-xmlrpc-binder-redstone_0.11,com.atlassian.xmlrpc_atlassian-xmlrpc-binder
com.atlassian.xmlrpc_atlassian-xmlrpc-binder-redstone_0.11,net.sf.xmlrpc_redstone-xmlrpc-client
com.atlassian.xmlrpc_atlassian-xmlrpc-binder-redstone_0.11,commons-codec_commons-codec
com.atlassian.xmlrpc_atlassian-xmlrpc-binder-redstone_0.11,com.atlassian.xmlrpc_atlassian-xmlrpc-binder-client-test-suite
com.atlassian.xmlrpc_atlassian-xmlrpc-binder-parent_0.11,com.atlassian.xmlrpc_atlassian-xmlrpc-binder
com.atlassian.xmlrpc_atlassian-xmlrpc-binder-parent_0.11,com.atlassian.xmlrpc_atlassian-xmlrpc-binder-support
com.atlassian.xmlrpc_atlassian-xmlrpc-binder-parent_0.11,com.atlassian.xmlrpc_atlassian-xmlrpc-binder-server
com.atlassian.xmlrpc_atlassian-xmlrpc-binder-parent_0.11,com.atlassian.xmlrpc_atlassian-xmlrpc-binder-annotations
com.atlassian.xmlrpc_atlassian-xmlrpc-binder-parent_0.11,com.atlassian.xmlrpc_atlassian-xmlrpc-binder-client-test-suite
com.atlassian.xmlrpc_atlassian-xmlrpc-binder-parent_0.11,com.atlassian.xmlrpc_atlassian-xmlrpc-binder-testing
com.atlassian.xmlrpc_atlassian-xmlrpc-binder-parent_0.11,xml-apis_xml-apis
com.atlassian.xmlrpc_atlassian-xmlrpc-binder-parent_0.11,org.apache.xmlrpc_xmlrpc-client
com.atlassian.xmlrpc_atlassian-xmlrpc-binder-parent_0.11,org.apache.xmlrpc_xmlrpc-common
com.atlassian.xmlrpc_atlassian-xmlrpc-binder-parent_0.11,cglib_cglib-full
com.atlassian.xmlrpc_atlassian-xmlrpc-binder-parent_0.11,javax.servlet_servlet-api
com.atlassian.xmlrpc_atlassian-xmlrpc-binder-parent_0.11,commons-beanutils_commons-beanutils
com.atlassian.xmlrpc_atlassian-xmlrpc-binder-parent_0.11,commons-httpclient_commons-httpclient
com.atlassian.xmlrpc_atlassian-xmlrpc-binder-parent_0.11,net.sf.xmlrpc_redstone-xmlrpc-client
com.atlassian.xmlrpc_atlassian-xmlrpc-binder-parent_0.11,org.apache.xmlrpc_xmlrpc-server
com.atlassian.xmlrpc_atlassian-xmlrpc-binder-parent_0.11,junit_junit
com.atlassian.xmlrpc_atlassian-xmlrpc-binder-client-apache_0.11,com.atlassian.xmlrpc_atlassian-xmlrpc-binder
com.atlassian.xmlrpc_atlassian-xmlrpc-binder-client-apache_0.11,org.apache.xmlrpc_xmlrpc-client
com.atlassian.xmlrpc_atlassian-xmlrpc-binder-client-apache_0.11,commons-httpclient_commons-httpclient
com.atlassian.xmlrpc_atlassian-xmlrpc-binder-client-apache_0.11,com.atlassian.xmlrpc_atlassian-xmlrpc-binder-support
com.atlassian.xmlrpc_atlassian-xmlrpc-binder-client-apache_0.11,com.atlassian.xmlrpc_atlassian-xmlrpc-binder-client-test-suite
com.atlassian.xmlrpc_atlassian-xmlrpc-binder_0.11,com.atlassian.xmlrpc_atlassian-xmlrpc-binder-annotations
com.atlassian.xmlrpc_atlassian-xmlrpc-binder_0.11,commons-beanutils_commons-beanutils
com.atlassian.xmlrpc_atlassian-xmlrpc-binder_0.11,junit_junit
com.atlassian.webwork1_atlassian-webwork1_1.2,com.atlassian.core_atlassian-core
com.atlassian.webwork1_atlassian-webwork1_1.2,opensymphony_webwork
com.atlassian.webwork1_atlassian-webwork1_1.2,javax.servlet_servlet-api
com.atlassian.webwork1_atlassian-webwork1_1.2,log4j_log4j
com.atlassian.webwork1_atlassian-webwork1_1.2,junit_junit
com.atlassian.webwork1_atlassian-webwork1_1.2,mockobjects_alt-jdk1.3
com.atlassian.webwork1_atlassian-webwork1_1.2,mockobjects_mockobjects-j1.3-j2ee1.3
com.atlassian.webwork1_atlassian-webwork1_1.2,mockobjects_mockobjects-core
com.atlassian.webwork1_atlassian-webwork1_1.1,com.atlassian.core_atlassian-core
com.atlassian.webwork1_atlassian-webwork1_1.1,opensymphony_webwork
com.atlassian.webwork1_atlassian-webwork1_1.1,javax.servlet_servlet-api
com.atlassian.webwork1_atlassian-webwork1_1.1,log4j_log4j
com.atlassian.webwork1_atlassian-webwork1_1.1,junit_junit
com.atlassian.webwork1_atlassian-webwork1_1.1,mockobjects_alt-jdk1.3
com.atlassian.webwork1_atlassian-webwork1_1.1,mockobjects_mockobjects-j1.3-j2ee1.3
com.atlassian.webwork1_atlassian-webwork1_1.1,mockobjects_mockobjects-core
com.atlassian.voorhees_atlassian-voorhees_1.0.2,org.codehaus.jackson_jackson-core-asl
com.atlassian.voorhees_atlassian-voorhees_1.0.2,org.codehaus.jackson_jackson-mapper-asl
com.atlassian.voorhees_atlassian-voorhees_1.0.2,org.slf4j_slf4j-api
com.atlassian.voorhees_atlassian-voorhees_1.0.2,javax.servlet_servlet-api
com.atlassian.voorhees_atlassian-voorhees_1.0.2,junit_junit
com.atlassian.voorhees_atlassian-voorhees_1.0.2,org.mockito_mockito-all
com.atlassian.voorhees_atlassian-voorhees_1.0.2,org.slf4j_slf4j-simple
com.atlassian.velocity_atlassian-velocity_1.0-m2,com.atlassian.core_atlassian-core
com.atlassian.velocity_atlassian-velocity_1.0-m2,commons-lang_commons-lang
com.atlassian.velocity_atlassian-velocity_1.0-m2,log4j_log4j
com.atlassian.velocity_atlassian-velocity_1.0-m2,opensymphony_oscore
com.atlassian.velocity_atlassian-velocity_1.0-m2,velocity_velocity
com.atlassian.velocity_atlassian-velocity_1.0-m2,junit_junit
com.atlassian.velocity_atlassian-velocity_0.8,com.atlassian.core_atlassian-core
com.atlassian.velocity_atlassian-velocity_0.8,commons-lang_commons-lang
com.atlassian.velocity_atlassian-velocity_0.8,log4j_log4j
com.atlassian.velocity_atlassian-velocity_0.8,opensymphony_oscore
com.atlassian.velocity_atlassian-velocity_0.8,velocity_velocity
com.atlassian.velocity_atlassian-velocity_0.8,junit_junit
com.atlassian.velocity_atlassian-velocity_0.7,com.atlassian.core_atlassian-core
com.atlassian.velocity_atlassian-velocity_0.7,commons-lang_commons-lang
com.atlassian.velocity_atlassian-velocity_0.7,log4j_log4j
com.atlassian.velocity_atlassian-velocity_0.7,opensymphony_oscore
com.atlassian.velocity_atlassian-velocity_0.7,velocity_velocity
com.atlassian.velocity_atlassian-velocity_0.6,com.atlassian.core_atlassian-core
com.atlassian.velocity_atlassian-velocity_0.6,commons-lang_commons-lang
com.atlassian.velocity_atlassian-velocity_0.6,log4j_log4j
com.atlassian.velocity_atlassian-velocity_0.6,opensymphony_oscore
com.atlassian.velocity_atlassian-velocity_0.6,velocity_velocity
com.atlassian.velocity_atlassian-velocity_0.4.2,atlassian-core_atlassian-core
com.atlassian.velocity_atlassian-velocity_0.4.2,commons-lang_commons-lang
com.atlassian.velocity_atlassian-velocity_0.4.2,log4j_log4j
com.atlassian.velocity_atlassian-velocity_0.4.2,opensymphony_oscore
com.atlassian.velocity_atlassian-velocity_0.4.2,velocity_velocity
com.atlassian.utils_atlassian-processutils_1.5-rc5,org.jvnet.winp_winp
com.atlassian.utils_atlassian-processutils_1.5-rc5,log4j_log4j
com.atlassian.utils_atlassian-processutils_1.5-rc5,junit_junit
com.atlassian.utils_atlassian-processutils_1.3.2,commons-io_commons-io
com.atlassian.utils_atlassian-processutils_1.3.2,log4j_log4j
com.atlassian.utils_atlassian-processutils_1.3.2,junit_junit
com.atlassian.util.concurrent_atlassian-util-concurrent_2.3.0-beta2,net.jcip_jcip-annotations
com.atlassian.util.concurrent_atlassian-util-concurrent_2.3.0-beta2,com.google.guava_guava
com.atlassian.util.concurrent_atlassian-util-concurrent_2.3.0-beta2,junit_junit
com.atlassian.util.concurrent_atlassian-util-concurrent_2.3.0-beta2,commons-io_commons-io
com.atlassian.util.concurrent_atlassian-util-concurrent_2.3.0-beta2,commons-lang_commons-lang
com.atlassian.util.concurrent_atlassian-util-concurrent_2.3.0-beta2,com.google.code.findbugs_annotations
com.atlassian.util.concurrent_atlassian-util-concurrent_2.3.0-beta2,com.google.code.findbugs_jsr305
com.atlassian.util.concurrent_atlassian-util-concurrent_2.2.0,net.jcip_jcip-annotations
com.atlassian.util.concurrent_atlassian-util-concurrent_2.2.0,com.google.guava_guava
com.atlassian.util.concurrent_atlassian-util-concurrent_2.2.0,junit_junit
com.atlassian.util.concurrent_atlassian-util-concurrent_2.2.0,commons-io_commons-io
com.atlassian.util.concurrent_atlassian-util-concurrent_2.2.0,commons-lang_commons-lang
com.atlassian.util.concurrent_atlassian-util-concurrent_2.2.0,com.google.code.findbugs_annotations
com.atlassian.util.concurrent_atlassian-util-concurrent_2.2.0,com.google.code.findbugs_jsr305
com.atlassian.util.concurrent_atlassian-util-concurrent_2.1.0,net.jcip_jcip-annotations
com.atlassian.util.concurrent_atlassian-util-concurrent_2.1.0,com.google.guava_guava
com.atlassian.util.concurrent_atlassian-util-concurrent_2.1.0,junit_junit
com.atlassian.util.concurrent_atlassian-util-concurrent_2.1.0,commons-io_commons-io
com.atlassian.util.concurrent_atlassian-util-concurrent_2.1.0,commons-lang_commons-lang
com.atlassian.util.concurrent_atlassian-util-concurrent_2.1.0,com.google.code.findbugs_annotations
com.atlassian.util.concurrent_atlassian-util-concurrent_2.1.0,com.google.code.findbugs_jsr305
com.atlassian.util.concurrent_atlassian-util-concurrent_2.0.0,net.jcip_jcip-annotations
com.atlassian.util.concurrent_atlassian-util-concurrent_2.0.0,com.google.guava_guava
com.atlassian.util.concurrent_atlassian-util-concurrent_2.0.0,junit_junit
com.atlassian.util.concurrent_atlassian-util-concurrent_2.0.0,commons-io_commons-io
com.atlassian.util.concurrent_atlassian-util-concurrent_2.0.0,commons-lang_commons-lang
com.atlassian.util.concurrent_atlassian-util-concurrent_2.0.0,com.google.code.findbugs_annotations
com.atlassian.util.concurrent_atlassian-util-concurrent_2.0.0,com.google.code.findbugs_jsr305
com.atlassian.util.concurrent_atlassian-util-concurrent_0.0.9,net.jcip_jcip-annotations
com.atlassian.util.concurrent_atlassian-util-concurrent_0.0.9,junit_junit
com.atlassian.util.concurrent_atlassian-util-concurrent_0.0.9,commons-io_commons-io
com.atlassian.util.concurrent_atlassian-util-concurrent_0.0.9,commons-lang_commons-lang
com.atlassian.util.concurrent_atlassian-util-concurrent_0.0.9,com.google.code.findbugs_annotations
com.atlassian.util.concurrent_atlassian-util-concurrent_0.0.9,com.google.code.findbugs_jsr305
com.atlassian.util.concurrent_atlassian-util-concurrent_0.0.5,net.jcip_jcip-annotations
com.atlassian.util.concurrent_atlassian-util-concurrent_0.0.5,junit_junit
com.atlassian.util.concurrent_atlassian-util-concurrent_0.0.5,commons-io_commons-io
com.atlassian.util.concurrent_atlassian-util-concurrent_0.0.5,commons-lang_commons-lang
com.atlassian.util.concurrent_atlassian-util-concurrent_0.0.12,net.jcip_jcip-annotations
com.atlassian.util.concurrent_atlassian-util-concurrent_0.0.12,junit_junit
com.atlassian.util.concurrent_atlassian-util-concurrent_0.0.12,commons-io_commons-io
com.atlassian.util.concurrent_atlassian-util-concurrent_0.0.12,commons-lang_commons-lang
com.atlassian.util.concurrent_atlassian-util-concurrent_0.0.12,com.google.code.findbugs_annotations
com.atlassian.util.concurrent_atlassian-util-concurrent_0.0.12,com.google.code.findbugs_jsr305
com.atlassian.util.concurrent_atlassian-util-concurrent_0.0.10,net.jcip_jcip-annotations
com.atlassian.util.concurrent_atlassian-util-concurrent_0.0.10,junit_junit
com.atlassian.util.concurrent_atlassian-util-concurrent_0.0.10,commons-io_commons-io
com.atlassian.util.concurrent_atlassian-util-concurrent_0.0.10,commons-lang_commons-lang
com.atlassian.util.concurrent_atlassian-util-concurrent_0.0.10,com.google.code.findbugs_annotations
com.atlassian.util.concurrent_atlassian-util-concurrent_0.0.10,com.google.code.findbugs_jsr305
com.atlassian.user_atlassian-user_3.0-alpha3,com.atlassian.profiling_atlassian-profiling
com.atlassian.user_atlassian-user_3.0-alpha3,log4j_log4j
com.atlassian.user_atlassian-user_3.0-alpha3,org.slf4j_slf4j-api
com.atlassian.user_atlassian-user_3.0-alpha3,commons-lang_commons-lang
com.atlassian.user_atlassian-user_3.0-alpha3,dom4j_dom4j
com.atlassian.user_atlassian-user_3.0-alpha3,javax.transaction_jta
com.atlassian.user_atlassian-user_3.0-alpha3,commons-codec_commons-codec
com.atlassian.user_atlassian-user_3.0-alpha3,com.atlassian.cache_atlassian-cache-api
com.atlassian.user_atlassian-user_3.0-alpha3,opensymphony_oscore
com.atlassian.user_atlassian-user_3.0-alpha3,osuser_osuser
com.atlassian.user_atlassian-user_3.0-alpha3,opensymphony_propertyset
com.atlassian.user_atlassian-user_3.0-alpha3,org.springframework_spring-core
com.atlassian.user_atlassian-user_3.0-alpha3,org.springframework_spring-hibernate2
com.atlassian.user_atlassian-user_3.0-alpha3,org.springframework_spring-beans
com.atlassian.user_atlassian-user_3.0-alpha3,org.springframework_spring-context
com.atlassian.user_atlassian-user_3.0-alpha3,org.springframework_spring-dao
com.atlassian.user_atlassian-user_3.0-alpha3,org.springframework_spring-aop
com.atlassian.user_atlassian-user_3.0-alpha3,net.sf.ldaptemplate_ldaptemplate
com.atlassian.user_atlassian-user_3.0-alpha3,hibernate_hibernate
com.atlassian.user_atlassian-user_3.0-alpha3,odmg_odmg
com.atlassian.user_atlassian-user_3.0-alpha3,cglib_cglib
com.atlassian.user_atlassian-user_3.0-alpha3,net.sf.ehcache_ehcache
com.atlassian.user_atlassian-user_3.0-alpha3,junit_junit
com.atlassian.user_atlassian-user_3.0-alpha3,mockobjects_mockobjects-core
